task_id,method_id,resolution,precision_class,pair_uid,status,pose_valid,correspondence_count,rotation_error_deg,translation_error_deg,joint_pose_error_deg
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_c2741898e4a727a9783b3770,completed,True,10000,9.537369139363197,5.212263253853863,9.537369139363197
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_c757f066510fc6ad374f4e66,completed,True,10000,0.6345112708822616,0.5484119743428602,0.6345112708822616
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_c8e87cc6f4331b3e50061b84,completed,True,10000,0.2701305742390984,1.5430233266129525,1.5430233266129525
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_ca5998d889d9e8ac32087ace,completed,True,10000,12.116888045348835,5.248035626339993,12.116888045348835
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_cb83a6d994c6eb4560bc1881,completed,True,10000,1.417428551085795,15.676264304650434,15.676264304650434
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_cc8aa30efae6d4b6d4252c87,completed,True,10000,2.501203490685616,3.2266576028753247,3.2266576028753247
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_d08cf340b16deafab0289667,completed,True,10000,129.1455851902154,46.38652274738426,129.1455851902154
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_d2236f26e8d75713396b6e15,no_pose,False,10000,inf,inf,inf
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_dc179f35b7d00aba03c884f2,completed,True,10000,122.2941517060794,20.906722760369924,122.2941517060794
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_dc8046086feb18b355dbc8be,completed,True,10000,110.37896461468678,78.79753281978908,110.37896461468678
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_e36fcd11468e5ab1c333ea44,completed,True,10000,152.85718989022544,15.512944923288147,152.85718989022544
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_e3f613703e2458b52ccfa915,completed,True,10000,1.153046439878464,0.8843641169292779,1.153046439878464
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_e699f04ecf2137b9e2f120d6,completed,True,10000,11.935658391902036,4.449337989258694,11.935658391902036
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_ef6631df562c7ad95fc100eb,completed,True,10000,110.61798739627524,48.66299669897944,110.61798739627524
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_ef8b13f2670889027385bafa,completed,True,10000,63.52381026642778,54.74682964573363,63.52381026642778
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_f113259fa77c24108e8f69ba,completed,True,10000,0.8025778251282794,8.24038843240395,8.24038843240395
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_f7cfef9d2ac7fa8e7f61eb66,completed,True,10000,109.52192290943738,23.232716177637,109.52192290943738
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_fb1ab4a8a1db4ada50cf14c6,completed,True,10000,85.96753175960188,15.446062736241627,85.96753175960188
rubik_vis_vis_reference,dkm,128,fp32,rubik_pair_fe2c00404ae681893436bfae,completed,True,10000,3.095587445515501,2.847041106250158,3.095587445515501
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_042aaa68ffe03b91f17129fc,completed,True,10000,0.7892335423633656,1.5456770728227138,1.5456770728227138
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_04abd3acad1f449a9d47e8ff,completed,True,10000,0.6275383115093842,41.77114873438806,41.77114873438806
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_069f41d28f4f2c7f7c770e62,completed,True,10000,4.305721670040428,7.374352695017785,7.374352695017785
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_089158390b78b76ff6bdbbd7,completed,True,10000,64.82071673708363,20.67937674973996,64.82071673708363
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_09da1e159565a44d7966777e,completed,True,10000,21.792142120419506,8.953460037667867,21.792142120419506
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_0b1cfd630a7bb59eca21ced8,completed,True,10000,46.83602152237026,35.746249729540814,46.83602152237026
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_0beb1412b87e7a6ab8bd6e54,completed,True,10000,59.3422855100004,86.29578085233693,86.29578085233693
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_0f730a7590a1d33b69eb1fdb,completed,True,10000,12.918581084124265,6.583296641317781,12.918581084124265
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_0f73981396b8df2084d6152e,completed,True,10000,0.048107880030505,68.0588426008338,68.0588426008338
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_10a375ad4d848333030c0ba1,completed,True,10000,85.43799679270263,25.42784983109294,85.43799679270263
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_11207332096510f20b74e47f,completed,True,10000,18.54731372472048,25.61261089466652,25.61261089466652
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_1532e22212f32db8c66058a6,completed,True,10000,36.4663232309455,51.07406003163433,51.07406003163433
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_184b3ef2b79c7e5a48eb495b,completed,True,10000,7.36089717614895,3.295569197962998,7.36089717614895
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_1c502912bc1758ea19ea43c4,completed,True,10000,14.904171632934402,34.547845740679435,34.547845740679435
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_1dec2d6bb297011d2d8fde26,completed,True,10000,106.73428785378591,68.03433062405722,106.73428785378591
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_29e9563456bd1bd10ab52166,completed,True,10000,0.950956649837423,2.607880436706398,2.607880436706398
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_35b4a7c5f683b2e74300841d,completed,True,10000,7.280087428224545,2.2915450368374057,7.280087428224545
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_3792d5a7c7a4f73afb034ec3,completed,True,10000,15.27321803016681,3.7037308722779367,15.27321803016681
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_3baf0a5007fbf5a2948f4806,completed,True,10000,0.4543338425050692,8.657656887466,8.657656887466
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_3c8c69cfb122050a35193581,completed,True,10000,18.339649606711472,2.4210912575611543,18.339649606711472
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_41d0098b28a08a5d42abf3b6,completed,True,10000,20.1000456390035,8.74465302076242,20.1000456390035
rubik_vis_vis_reference,dkm,128,mp,rubik_pair_43fb001b764209427cfa7ccd,completed,True,10000,2.681380248537039,5.508226676068908,5.508226676068908
