task_id,method_id,resolution,precision_class,platform,clean_runtime_ms_median,peak_process_gpu_memory_mib_median,power_energy_per_match_j_median,clean_runtime_status,memory_status,power_status,oom_status,power_scope,clean_runtime_valid_pair_count,memory_valid_pair_count,power_valid_pair_count
sthereo_day_vis_thermal,loftr,512,fp32,rtx5070ti,30.8547645,1506.688292503357,8.628128299279716,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,loftr,512,mp,rtx5070ti,18.33647,1458.0483388900757,3.7332197762071537,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,loftr,1024,fp16,rtx5070ti,62.581952,7340.0492906570435,14.787512734233331,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,loftr,1024,fp32,rtx5070ti,120.5202555,7510.688292503357,35.3879351296256,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,loftr,1024,mp,rtx5070ti,67.563322,6104.048338890076,15.924032913876363,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,128,fp32,rtx5070ti,30.713121,3292.815103530884,5.769680571169059,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,128,mp,rtx5070ti,34.280744,3292.815103530884,4.986437934734033,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,256,fp32,rtx5070ti,50.444958,3522.1751499176025,11.762345638239305,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,256,mp,rtx5070ti,45.694506,3522.1751499176025,8.729142124107753,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,512,fp32,rtx5070ti,218.1688935,4822.208117485046,50.628370552228574,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,512,mp,rtx5070ti,185.152264,5052.208117485046,36.04260113809454,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,1024,fp32,rtx5070ti,1397.0863085,11554.208117485046,342.033151243648,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,mast3r,1024,mp,rtx5070ti,1230.882126,10942.208117485046,268.782502021632,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,128,fp16,rtx5070ti,14.9162445,426.0460538864136,1.127023851650431,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,128,fp32,rtx5070ti,13.273186,714.685055732727,1.2368229934436863,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,128,mp,rtx5070ti,16.132652,714.0451021194458,1.2318232891932603,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,fp16,rtx5070ti,18.554679,688.0460538864136,1.7890838614627098,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,fp32,rtx5070ti,17.7488355,992.685055732727,2.6141543247135086,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,256,mp,rtx5070ti,19.1378035,978.0451021194458,1.90852717030738,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp16,rtx5070ti,24.6750245,1696.0460538864136,3.860809413259245,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,fp32,rtx5070ti,31.6445255,2180.685055732727,7.232321909631323,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,512,mp,rtx5070ti,25.249112,2078.045102119446,4.059580198617043,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp16,rtx5070ti,70.28855300000001,7456.046053886414,15.290890740915918,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,fp32,rtx5070ti,110.2459615,10472.685055732729,29.48654273219491,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,matchanything-eloftr,1024,mp,rtx5070ti,75.1124485,10062.045102119446,16.557106896896002,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,128,native,rtx5070ti,0.0081555,0.5811958312988281,0.000580472111204,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,256,native,rtx5070ti,1.0266305,2.9787139892578125,0.063723839657654,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,512,native,rtx5070ti,2.163444,3.640953063964844,0.1503339209874203,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,orb-cuda,1024,native,rtx5070ti,2.9741565,12.121955871582031,0.2293817200350087,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,128,native,rtx5070ti,5.3617695,9.888696670532228,0.3674994883842083,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,256,native,rtx5070ti,8.1932965,40.90108680725098,0.5892585150057558,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,512,native,rtx5070ti,12.8311025,157.97701454162598,1.0016874374368905,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,sift-gpu,1024,native,rtx5070ti,22.2649185,647.85862159729,2.0667167840337832,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp16,rtx5070ti,5.2320045,166.39089584350586,0.4009590218401869,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,fp32,rtx5070ti,5.5802325,388.39089584350586,0.5955979727601773,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,128,mp,rtx5070ti,6.0559465,168.39089584350586,0.4606792329118664,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp16,rtx5070ti,5.7874895,180.39089584350583,0.564849093034359,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,fp32,rtx5070ti,7.0741015,314.39089584350586,1.1017494017287786,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,256,mp,rtx5070ti,6.098367,190.39089584350583,0.688989241411462,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp16,rtx5070ti,7.6313645,290.39089584350586,1.2914672622050245,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,fp32,rtx5070ti,13.8824705,340.39089584350586,3.238297443710814,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,512,mp,rtx5070ti,10.336332,308.39089584350586,2.026910724637163,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp16,rtx5070ti,16.842956,682.3908958435059,3.7187168264284782,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,fp32,rtx5070ti,36.175147,898.3908958435059,10.099471153889525,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-lightglue,1024,mp,rtx5070ti,22.159435,698.3908958435059,5.202232888598852,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp16,rtx5070ti,8.237229500000002,166.20554065704346,0.6358345942922671,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,fp32,rtx5070ti,9.7414275,388.2045888900757,0.91190023030708,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,128,mp,rtx5070ti,10.4849625,168.20458889007568,0.8273638808459073,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp16,rtx5070ti,8.043654,180.20554065704343,0.7623109857404297,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,fp32,rtx5070ti,10.9607825,310.2045888900757,1.3942286310206424,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,256,mp,rtx5070ti,10.252168,184.20458889007568,0.9668820761531258,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp16,rtx5070ti,9.372946,290.20554065704346,1.3272398438193176,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,fp32,rtx5070ti,15.553693,338.2045888900757,3.0808020548395376,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,512,mp,rtx5070ti,11.539877,298.2045888900757,1.5475667474054335,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp16,rtx5070ti,16.9238885,682.2055406570435,3.581675485285844,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,fp32,rtx5070ti,35.886726,894.2045888900757,9.701631173906051,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_vis_thermal,superpoint-superglue,1024,mp,rtx5070ti,18.921243500000003,692.2045888900757,3.885810335658803,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,128,fp32,rtx5060ti,1232.279652,14310.455077,158.305656,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,128,mp,rtx5060ti,849.812368,13622.455351,95.256793,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,256,fp32,rtx5060ti,1238.069738,14310.455077,159.222691,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,256,mp,rtx5060ti,852.980325,13622.455351,95.066788,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,512,fp32,rtx5060ti,1236.845356,14310.455077,158.82065,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,512,mp,rtx5060ti,852.233324,13622.455351,94.855286,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,1024,fp32,rtx5060ti,1240.848109,14310.455077,159.110125,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,dkm,1024,mp,rtx5060ti,854.631769,13622.455351,95.612944,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp16,rtx5060ti,15.790572,422.039828,0.560147,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,fp32,rtx5060ti,15.192273,712.67883,0.721412,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,128,mp,rtx5060ti,17.763013,710.038877,0.630143,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp16,rtx5060ti,17.323577,686.039828,0.861136,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,fp32,rtx5060ti,17.704753,988.67883,1.562463,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,256,mp,rtx5060ti,18.914977,972.038877,0.961732,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp16,rtx5060ti,32.739221,1712.039828,3.005853,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,fp32,rtx5060ti,43.758846,2098.67883,5.988792,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,512,mp,rtx5060ti,35.84733,2008.038877,3.117802,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp16,rtx5060ti,113.916097,7786.039828,13.078062,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,fp32,rtx5060ti,173.628082,10480.67883,26.385494,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,efficientloftr,1024,mp,rtx5060ti,124.718964,10040.038877,14.384961,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp16,rtx5060ti,9.423431,184.043065,0.418794,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,fp32,rtx5060ti,9.245348,244.682067,0.754817,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,128,mp,rtx5060ti,11.444499,226.042113,0.492026,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp16,rtx5060ti,12.057126,418.043065,0.840287,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,fp32,rtx5060ti,17.10275,428.682067,2.033268,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,256,mp,rtx5060ti,14.428953,458.042113,0.91959,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp16,rtx5060ti,27.908891,1272.043065,3.008616,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,fp32,rtx5060ti,51.1712,1386.682067,8.142579,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,512,mp,rtx5060ti,30.045865,1362.042113,3.164583,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp16,rtx5060ti,113.697267,6892.043065,13.412412,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,fp32,rtx5060ti,209.535812,7528.682067,34.57765,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,loftr,1024,mp,rtx5060ti,122.577344,6102.042113,14.45273,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,128,fp32,rtx5060ti,39.820642,3292.808878,4.233315,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,128,mp,rtx5060ti,38.096867,3292.808878,3.216907,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,256,fp32,rtx5060ti,81.494107,3522.168924,10.597643,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,256,mp,rtx5060ti,68.195605,3522.168924,7.079593,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,512,fp32,rtx5060ti,304.62362,5044.201892,43.154046,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,512,mp,rtx5060ti,243.731662,4876.201892,28.967378,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,fp32,rtx5060ti,2452.906505,11554.201892,332.460973,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,mast3r,1024,mp,rtx5060ti,2171.836057,10942.201892,253.046047,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp16,rtx5060ti,17.256225,424.039828,0.610791,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,fp32,rtx5060ti,16.058658,714.67883,0.778731,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,128,mp,rtx5060ti,18.631039,714.038877,0.684472,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp16,rtx5060ti,18.658653,688.039828,0.942171,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,fp32,rtx5060ti,19.152286,992.67883,1.635432,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,256,mp,rtx5060ti,20.136006,978.038877,1.034592,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp16,rtx5060ti,33.971505,1696.039828,3.126975,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,fp32,rtx5060ti,47.172497,2180.67883,6.359285,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,512,mp,rtx5060ti,35.9273,2078.038877,3.264134,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp16,rtx5060ti,120.976422,7454.039828,13.559011,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,fp32,rtx5060ti,192.790679,10472.67883,28.285991,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,matchanything-eloftr,1024,mp,rtx5060ti,129.50916,10060.038877,14.892242,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,128,native,rtx5060ti,0.301795,0.696476,0.008314,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,256,native,rtx5060ti,1.339681,2.951859,0.041085,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,512,native,rtx5060ti,2.694883,3.390022,0.085161,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,orb-cuda,1024,native,rtx5060ti,3.729557,11.076939,0.132695,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,128,native,rtx5060ti,6.312141,9.908472,0.19998,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,256,native,rtx5060ti,9.73492,41.023401,0.322935,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,512,native,rtx5060ti,18.451876,158.973841,0.720918,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,sift-gpu,1024,native,rtx5060ti,49.024164,651.728251,2.623162,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp16,rtx5060ti,6.510872,166.38467,0.233765,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,fp32,rtx5060ti,9.763724,388.38467,0.67628,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,128,mp,rtx5060ti,7.174531,168.38467,0.290663,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp16,rtx5060ti,6.271533,180.38467,0.318005,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,fp32,rtx5060ti,8.344743,314.38467,0.791988,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,256,mp,rtx5060ti,5.630363,190.38467,0.376461,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp16,rtx5060ti,9.698826,290.38467,0.845074,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,fp32,rtx5060ti,18.272284,340.38467,2.579766,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,512,mp,rtx5060ti,12.639249,308.38467,1.311908,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp16,rtx5060ti,28.57545,682.38467,3.466501,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,fp32,rtx5060ti,61.654087,898.38467,9.961466,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-lightglue,1024,mp,rtx5060ti,39.249924,698.38467,5.150497,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp16,rtx5060ti,9.79778,166.199315,0.34181,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,fp32,rtx5060ti,13.099561,388.198363,0.79097,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,128,mp,rtx5060ti,12.460777,168.198363,0.433536,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp16,rtx5060ti,9.686077,180.199315,0.436799,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,fp32,rtx5060ti,12.164586,310.198363,0.956612,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,256,mp,rtx5060ti,12.351848,184.198363,0.535875,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp16,rtx5060ti,11.93168,290.199315,0.91513,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,fp32,rtx5060ti,20.26616,338.198363,2.56476,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,512,mp,rtx5060ti,14.314664,300.198363,1.043742,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp16,rtx5060ti,29.74261,682.199315,3.805829,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,fp32,rtx5060ti,69.381834,894.198363,10.898507,valid,valid,valid,none,gpu_board_power,4,4,4
rubik_vis_vis_reference,superpoint-superglue,1024,mp,rtx5060ti,37.07823,692.198363,4.40423,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,fp32,rtx5060ti,1231.853576,14310.455077,158.47658,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,128,mp,rtx5060ti,848.681896,13622.455351,95.298859,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,fp32,rtx5060ti,1239.013914,14310.455077,159.290952,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,256,mp,rtx5060ti,853.38752,13622.455351,95.934109,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,fp32,rtx5060ti,1239.689705,14310.455077,158.876473,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,512,mp,rtx5060ti,856.148236,13622.455351,95.386899,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,fp32,rtx5060ti,1249.51587,14310.455077,159.049218,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,dkm,1024,mp,rtx5060ti,864.719606,13622.455351,95.978122,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,fp16,rtx5060ti,15.780007,422.039828,0.591401,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,fp32,rtx5060ti,15.468495,712.67883,0.848147,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,128,mp,rtx5060ti,17.953274,710.038877,0.671008,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,fp16,rtx5060ti,21.62856,686.039828,1.163694,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,fp32,rtx5060ti,22.924782,988.67883,1.985389,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,256,mp,rtx5060ti,24.242767,972.038877,1.288256,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,fp16,rtx5060ti,39.135979,1712.039828,3.801575,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,fp32,rtx5060ti,57.935193,2098.67883,7.80385,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,512,mp,rtx5060ti,42.662892,2008.038877,4.202804,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,fp16,rtx5060ti,165.596526,7786.039828,18.417494,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,fp32,rtx5060ti,261.727567,10480.67883,38.870262,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,efficientloftr,1024,mp,rtx5060ti,185.012011,10040.038877,21.427448,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,fp16,rtx5060ti,9.537431,184.043065,0.457015,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,fp32,rtx5060ti,9.617436,244.682067,0.819491,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,128,mp,rtx5060ti,11.315576,226.042113,0.531298,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,fp16,rtx5060ti,13.380627,418.043065,1.038437,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,fp32,rtx5060ti,22.055926,428.682067,2.636278,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,256,mp,rtx5060ti,15.278111,458.042113,1.111019,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,fp16,rtx5060ti,39.098419,1272.043065,4.238329,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,fp32,rtx5060ti,72.369728,1386.682067,11.465212,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,512,mp,rtx5060ti,42.111325,1362.042113,4.618604,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,fp16,rtx5060ti,165.31618,6892.043065,19.29049,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,fp32,rtx5060ti,304.372923,7528.682067,50.160551,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,loftr,1024,mp,rtx5060ti,180.018169,6102.042113,20.78897,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,128,fp32,rtx5060ti,43.572325,3292.808878,4.66343,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,128,mp,rtx5060ti,41.853388,3292.808878,3.758863,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,256,fp32,rtx5060ti,105.188775,3522.168924,13.949107,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,256,mp,rtx5060ti,85.003197,3522.168924,9.445548,valid,valid,valid,none,gpu_board_power,4,4,4
sthereo_day_night_thermal_thermal,mast3r,512,fp32,rtx5060ti,524.038051,5044.201892,66.362115,valid,valid,valid,none,gpu_board_power,4,4,4
